budget,popularity,revenue,runtime,vote_count,vote_average,Threshold
16000000,54.550275,53478166,97,1701,7.3,2
13000000,73.307513,96060858,113,2060,7.3,2
13000000,27.546914,22863596,112,1101,7.3,2
12500000,2.950618,1227324,99,31,7.3,2
12000000,22.434102,96800000,113,675,7.3,2
12000000,40.631671,39673162,154,1514,7.3,2
12000000,21.933822,89800000,172,323,7.3,2
12000000,18.422327,56298474,123,383,7.3,2
12400000,32.523573,8371085,142,720,7.3,2
11000000,19.231507,64088552,120,384,7.3,2
11000000,31.162838,78874843,106,1368,7.3,2
11000000,15.864928,39363635,122,337,7.3,2
11000000,21.204929,61619773,120,440,7.3,2
11000000,33.758281,0,81,838,7.3,2
0,0.700127,0,116,6,7.3,2
10500000,56.105798,792910554,115,3269,7.3,2
18000000,6.18869,9495408,131,99,7.3,2
0,8.326131,0,120,90,7.3,2
12899867,19.747809,85582407,121,406,7.3,2
0,5.900535,0,176,66,7.3,2
9000000,14.098952,24538513,123,235,7.3,2
7347125,3.949796,0,122,40,7.3,2
7000000,45.310443,34266564,102,2066,7.3,2
0,10.621353,0,75,181,7.3,2
8000000,35.735689,63464861,104,1254,7.3,2
7000000,21.626288,0,101,463,7.3,2
6400000,74.234793,78371200,108,4128,7.3,2
4000000,14.961629,14237000,91,267,7.3,2
6000000,40.196514,44703995,109,1000,7.3,2
0,10.396305,0,105,131,7.3,2
0,1.391958,0,90,18,7.3,2
0,1.688495,0,95,24,7.3,2
5000000,16.890285,33616692,106,315,7.3,2
5000000,35.252056,8203235,101,1247,7.3,2
5000000,19.940245,5476793,89,847,7.3,2
4600000,6.368933,0,100,93,7.3,2
4500000,2.551559,32000000,126,57,7.3,2
4000000,45.66662,119723856,102,1895,7.3,2
0,4.348416,0,84,63,7.3,2
0,1.876621,4037782,120,23,7.3,2
3768785,1.726175,8000000,107,22,7.3,2
4000000,11.414843,35564473,120,453,7.3,2
3000000,6.734965,10400000,146,41,7.3,2
3000000,5.344815,9012000,133,82,7.3,2
2900000,3.370225,5000000,136,25,7.3,2
2000000,37.117362,24600832,95,957,7.3,2
8000000,13.944645,1477676,80,231,7.3,2
1000000,14.017809,4235151,104,221,7.3,2
1500000,11.145915,7000000,111,160,7.3,2
1100000,40.285095,4105187,101,1055,7.3,2
1000000,0.280083,852206,119,4,7.3,2
852510,9.270133,1185783,113,156,7.3,2
0,20.967146,17385830,85,390,7.3,2
800000,5.292536,62852,94,23,7.3,2
560000,10.730056,12299668,88,168,7.3,2
0,0.906096,0,94,10,7.3,2
0,14.142073,0,103,371,7.3,2
350000,35.037625,29400000,85,894,7.3,2
0,0.025211,0,104,2,7.3,2
160000,19.052179,20710513,85,453,7.3,2
0,0.074005,0,106,6,7.3,2
260000000,48.681969,591794936,100,3330,7.4,2
250000000,98.885637,933959197,153,5293,7.4,2
220000000,144.448633,1519557910,143,11776,7.4,2
190000000,78.291018,467365246,132,4418,7.4,2
140000000,120.725053,585174222,126,8776,7.4,2
150000000,78.144395,938212738,138,5494,7.4,2
150000000,73.616808,385680446,127,4518,7.4,2
130000000,76.310119,847423452,146,6495,7.4,2
100000000,132.397737,876688482,161,5815,7.4,2
100000000,42.361215,266465037,157,1502,7.4,2
92000000,77.817571,631442092,115,5152,7.4,2
68000000,139.575085,211817906,135,3946,7.4,2
80000000,41.670544,122563539,83,831,7.4,2
76000000,35.387874,69959751,109,2071,7.4,2
60000000,21.547446,47383689,122,797,7.4,2
58000000,514.569956,783112979,108,10995,7.4,2
58800000,87.53437,542307423,133,4469,7.4,2
53000000,45.565918,139804348,94,1432,7.4,2
52500000,57.374341,179213434,127,1300,7.4,2
40000000,43.345252,332000000,108,3829,7.4,2
40000000,37.084384,149295601,121,1526,7.4,2
39000000,45.388937,38869464,119,1264,7.4,2
35000000,40.370442,41954997,127,1147,7.4,2
35000000,2.864979,0,173,34,7.4,2
30000000,25.996219,136706683,113,821,7.4,2
30000000,43.753585,151119219,94,1990,7.4,2
53000000,28.350529,83282296,124,1317,7.4,2
30000000,33.369305,129266061,123,1049,7.4,2
25000000,82.052056,65663276,112,1990,7.4,2
18000000,16.102271,26828365,122,383,7.4,2
28000000,92.982009,504050219,90,3416,7.4,2
21000000,24.13081,71441250,110,1286,7.4,2
27000000,36.921445,56308881,110,1323,7.4,2
25000000,30.537845,56505065,130,626,7.4,2
23000000,21.189028,43984230,163,355,7.4,2
22000000,35.227212,77737889,191,716,7.4,2
22000000,9.088209,12000000,121,98,7.4,2
13000000,49.975409,318000141,112,3092,7.4,2
1800000,15.978136,41158757,104,422,7.4,2
20000000,29.023184,66787908,127,817,7.4,2
21000000,12.761176,0,124,278,7.4,2
0,57.84156,76586316,131,1486,7.4,2
18000000,89.811154,103215094,119,4535,7.4,2
0,25.881355,0,101,1660,7.4,2
17000000,20.786616,72070731,170,352,7.4,2
300000,30.301307,70000000,91,1035,7.4,2
0,14.023082,45710059,128,213,7.4,2
16000000,7.980632,53977250,129,131,7.4,2
16000000,7.854989,29381649,130,55,7.4,2
12000000,38.623178,80573774,121,2199,7.4,2
15000000,49.294864,78054825,100,3725,7.4,2
20000000,2.027393,27728118,124,88,7.4,2
15000000,25.329493,34533783,107,1388,7.4,2
0,7.744166,0,105,100,7.4,2
14600000,52.744331,70906973,101,2301,7.4,2
14000000,13.65494,19777647,112,283,7.4,2
14000000,24.210698,1755212,89,418,7.4,2
0,9.572705,15,140,133,7.4,2
12000000,29.019504,100129872,98,579,7.4,2
12000000,29.223881,17654912,115,636,7.4,2
11000000,12.854853,111858363,197,247,7.4,2
11000000,7.645979,38105395,114,158,7.4,2
10000000,18.366362,12827813,89,1050,7.4,2
9000000,7.623979,83304330,181,134,7.4,2
9000000,4.641006,0,137,71,7.4,2
8200000,37.960289,286214286,174,941,7.4,2
7000000,3.721858,29385320,192,64,7.4,2
7000000,21.276864,6038942,112,677,7.4,2
6900000,26.181753,7993039,102,583,7.4,2
6500000,17.705671,57504069,112,364,7.4,2
4800000,11.086001,79384880,121,586,7.4,2
6000000,24.499996,102308889,110,650,7.4,2
6000000,59.961523,102272727,139,1183,7.4,2
6000000,12.541983,0,124,145,7.4,2
6000000,26.286954,48027970,121,558,7.4,2
0,4.25422,0,95,80,7.4,2
5500000,19.127239,15700000,105,278,7.4,2
5000000,20.428237,110000000,110,750,7.4,2
5000000,10.619574,0,105,105,7.4,2
1000000,14.805264,24475416,135,231,7.4,2
0,17.074843,23803308,115,356,7.4,2
3600000,21.119209,44785053,113,299,7.4,2
3500000,7.821438,13007551,134,82,7.4,2
3500000,3.281509,12800000,149,46,7.4,2
0,15.128316,19294144,94,344,7.4,2
3200000,11.735287,8000000,123,265,7.4,2
0,5.735912,0,91,54,7.4,2
3000000,23.299907,11176469,108,568,7.4,2
3000000,23.981601,4000000,100,798,7.4,2
3000000,10.757539,2807390,139,194,7.4,2
2777000,67.417542,33754967,102,1642,7.4,2
0,0.406645,0,99,13,7.4,2
2380000,8.395624,8176544,101,363,7.4,2
0,8.518866,864659,97,443,7.4,2
1500000,8.589355,0,114,153,7.4,2
0,0.71087,0,102,7,7.4,2
1250000,6.903314,11000000,101,112,7.4,2
0,15.017162,0,94,217,7.4,2
1000000,5.247956,0,89,85,7.4,2
913000,0.795698,0,83,8,7.4,2
0,2.34239,0,107,23,7.4,2
609000,3.898498,3202000,101,59,7.4,2
500000,11.578545,8679814,88,210,7.4,2
385907,3.232447,8394751,197,60,7.4,2
8000,1.041254,469947,96,163,7.4,2
160000,3.284903,6706368,91,90,7.4,2
0,7.676677,0,96,203,7.4,2
27000,19.748658,3151130,92,755,7.4,2
20000,0.212443,99000,111,63,7.4,2
200000000,100.025899,1845034188,194,7562,7.5,2
250000000,118.078691,747862775,131,6032,7.5,2
165000000,67.263269,494878759,98,4227,7.5,2
150000000,101.250416,895921036,157,5608,7.5,2
150000000,65.677399,623722818,111,4369,7.5,2
150000000,115.040024,374218673,140,7359,7.5,2
125000000,109.984351,976475550,152,7006,7.5,2
140000000,271.972889,655011224,143,6985,7.5,2
115000000,106.815545,562816256,92,5996,7.5,2
90000000,57.739713,429632142,143,3218,7.5,2
60000000,59.547928,469160692,100,3070,7.5,2
55000000,41.472404,168167691,123,2039,7.5,2
50000000,62.925175,109423648,129,1506,7.5,2
40000000,26.82041,205405498,189,502,7.5,2
40000000,41.258956,46471023,87,1176,7.5,2
40000000,16.254032,100000000,159,135,7.5,2
37000000,30.993736,48451803,188,825,7.5,2
36000000,70.398356,12532777,106,1808,7.5,2
41677699,39.58676,187479518,100,926,7.5,2
28000000,66.169628,140767956,131,3948,7.5,2
27000000,44.714264,115229890,133,1065,7.5,2
21000000,17.746981,41170784,123,356,7.5,2
20000000,47.51363,53000000,105,3601,7.5,2
17500000,28.60542,38000000,121,793,7.5,2
11500000,15.355589,23237911,134,202,7.5,2
15000000,19.85579,43101594,155,796,7.5,2
15000000,41.089863,0,132,861,7.5,2
14000000,44.135568,178043761,134,1480,7.5,2
12500000,35.268557,12281551,120,749,7.5,2
12500000,13.939054,10725228,100,323,7.5,2
8000000,47.584643,441306145,122,2005,7.5,2
7000000,50.152327,470654000,124,2542,7.5,2
0,2.930853,0,134,20,7.5,2
11000000,33.283554,41227069,101,1018,7.5,2
11000000,33.282794,30000000,118,919,7.5,2
9000000,18.289303,17096053,93,676,7.5,2
8900000,17.151293,19839492,127,400,7.5,2
8000000,14.793177,100523181,102,1686,7.5,2
0,3.467923,0,80,18,7.5,2
7500000,25.281197,19000000,107,841,7.5,2
0,1.830306,21268532,46,10,7.5,2
0,11.357474,8159508,121,200,7.5,2
6000000,49.802914,138530565,120,1205,7.5,2
0,20.982455,0,96,526,7.5,2
5500000,9.59729,99067206,115,205,7.5,2
5000000,35.307577,43884652,99,1104,7.5,2
4000000,49.12486,30039392,99,2420,7.5,2
114000,25.666029,30000000,96,580,7.5,2
4000000,43.40352,44349000,164,1971,7.5,2
3900000,9.541688,28350000,120,89,7.5,2
3200000,26.180367,33395426,136,863,7.5,2
2500000,6.82919,10000000,112,66,7.5,2
0,14.331992,2957978,94,275,7.5,2
1600000,20.810292,4420000,113,372,7.5,2
0,0.446858,0,93,6,7.5,2
1350000,16.032594,3897569,105,1648,7.5,2
1000000,72.19808,117235147,119,1791,7.5,2
0,0.42583,0,109,12,7.5,2
0,37.555398,336472,106,1063,7.5,2
1000000,8.887411,444575,115,210,7.5,2
0,0.920591,0,102,4,7.5,2
218,1.063439,1162014,91,22,7.5,2
250,0.293649,203,72,12,7.5,2
0,8.701183,0,25,153,7.5,2
10000,20.399578,7000000,89,485,7.5,2
0,0.022173,0,80,2,7.5,2
250000000,112.31295,1084939099,165,9106,7.6,2
250000000,94.370564,958400000,161,4524,7.6,2
200000000,59.995418,1066969703,103,4597,7.6,2
178000000,79.456485,370541256,113,4858,7.6,2
170000000,72.225265,714766572,136,5764,7.6,2
145000000,100.21391,609123048,102,3106,7.6,2
108000000,167.93287,630161890,141,7268,7.6,2
94000000,85.688789,940335536,100,6122,7.6,2
90000000,67.427755,304320254,88,2008,7.6,2
64000000,35.384423,97571250,92,756,7.6,2
70000000,46.199482,122919055,125,1994,7.6,2
63000000,40.413191,920100000,127,4856,7.6,2
44000000,68.717016,155760117,167,4274,7.6,2
55000000,52.786917,95000000,134,2454,7.6,2
30000000,50.622607,152159461,136,3948,7.6,2
70000000,61.245957,23159305,86,1436,7.6,2
48000000,80.972475,474171806,127,3152,7.6,2
25000000,31.242999,156822020,138,1422,7.6,2
25000000,49.510658,412800000,133,1709,7.6,2
25000000,38.272889,76270454,119,1384,7.6,2
40000000,10.713521,0,127,721,7.6,2
20000000,53.161905,207945075,110,2562,7.6,2
22000000,45.707835,424208848,181,1046,7.6,2
16000000,41.083914,68263166,94,1662,7.6,2
19000000,90.809408,83258226,118,3041,7.6,2
26000000,44.301745,206678440,125,988,7.6,2
15000000,54.053576,414211549,118,2752,7.6,2
16000000,44.533612,30857814,98,1486,7.6,2
15000000,31.60985,20117339,147,1477,7.6,2
15000000,59.258969,377910544,120,2827,7.6,2
15000000,95.130041,36869414,108,4737,7.6,2
12800000,22.022228,40031879,140,377,7.6,2
12516654,11.103202,8109160,78,142,7.6,2
12000000,74.358971,307166834,125,3759,7.6,2
12000000,4.793348,10652498,132,55,7.6,2
8500000,89.095538,38697217,117,3395,7.6,2
6244087,14.970654,638641,145,259,7.6,2
0,2.135689,0,240,38,7.6,2
6500000,15.580335,37295445,120,292,7.6,2
5000000,46.114184,9760104,97,1794,7.6,2
3600000,35.674774,5923044,84,742,7.6,2
3000000,16.553594,17570324,108,165,7.6,2
3000000,13.338539,10000000,186,155,7.6,2
0,13.857194,0,94,234,7.6,2
2900000,5.928937,5596708,113,126,7.6,2
0,2.436019,0,144,44,7.6,2
2600000,0.895946,3166000,105,23,7.6,2
2100000,8.38717,23650000,172,143,7.6,2
2000000,17.639478,7600000,134,240,7.6,2
2700000,14.799323,15992615,80,718,7.6,2
2000000,23.281616,20908467,154,521,7.6,2
0,14.045887,13885802,106,138,7.6,2
2000000,3.43159,0,109,31,7.6,2
1800000,14.884756,8000000,125,281,7.6,2
0,1.49436,0,114,20,7.6,2
0,1.233688,0,96,26,7.6,2
0,1.824184,0,109,45,7.6,2
750000,8.429295,0,107,127,7.6,2
730000,18.644023,8000000,85,334,7.6,2
0,1.170257,246574,83,9,7.6,2
300000,7.791898,0,110,127,7.6,2
200000,38.771062,14500000,99,883,7.6,2
175000000,92.201962,735099082,96,6870,7.7,2
130000000,79.679601,789804554,141,5877,7.7,2
100000000,101.74155,520000000,137,4185,7.7,2
60000000,59.248437,313542341,135,3009,7.7,2
72000000,60.722162,210000000,177,3336,7.7,2
55000000,80.581367,307077295,117,2525,7.7,2
30000000,79.754966,180949000,111,4949,7.7,2
52000000,73.944049,352114312,141,3795,7.7,2
54000000,84.630969,132511035,132,4442,7.7,2
0,24.132271,0,167,357,7.7,2
40000000,73.085576,672806292,107,3147,7.7,2
38000000,33.003828,90247624,123,2277,7.7,2
35000000,24.860326,126216940,138,1310,7.7,2
35000000,9.122828,0,180,115,7.7,2
30000000,73.640445,373554033,81,5269,7.7,2
30000000,70.456012,216763646,132,2439,7.7,2
29000000,55.109138,115603229,123,3067,7.7,2
28000000,61.76233,201634991,147,1355,7.7,2
28000000,36.58383,121147947,135,1358,7.7,2
25000000,53.645267,171600000,122,3003,7.7,2
25000000,51.915025,23057115,140,1272,7.7,2
13500000,30.058263,19255873,124,704,7.7,2
18000000,68.159596,389925971,115,3854,7.7,2
18000000,35.524457,23000000,129,938,7.7,2
18500000,67.66094,183316455,137,3220,7.7,2
16000000,43.217089,47801389,93,1717,7.7,2
15000000,17.571533,146292009,154,338,7.7,2
14000000,37.380435,159157447,131,1113,7.7,2
18339750,32.445895,92180910,156,1037,7.7,2
13000000,43.444135,33400000,102,2968,7.7,2
12500000,34.821223,20416563,94,1451,7.7,2
10000000,53.595686,83557872,103,2912,7.7,2
11000000,29.543331,20000000,184,505,7.7,2
10000000,15.280261,0,112,306,7.7,2
12000000,14.719886,42345360,145,232,7.7,2
7300000,24.281951,0,95,450,7.7,2
7000000,1.498245,0,96,5,7.7,2
6000000,61.210016,1270522,113,3452,7.7,2
4500000,0.011697,0,122,25,7.7,2
0,7.759215,0,109,139,7.7,2
3800000,17.234745,23689877,121,381,7.7,2
4000000,48.98255,400176459,238,970,7.7,2
3000000,23.109959,33300000,161,542,7.7,2
2800000,36.444894,86273333,106,854,7.7,2
2500000,23.672571,5535405,105,959,7.7,2
2000000,16.930914,7871522,109,286,7.7,2
1300000,10.240917,0,105,207,7.7,2
1288000,18.426825,6000000,130,336,7.7,2
0,0.948316,0,97,10,7.7,2
800000,12.049373,0,123,469,7.7,2
0,5.498834,0,89,43,7.7,2
700000,9.188431,7830611,171,87,7.7,2
325000,11.871424,4500000,105,275,7.7,2
250,0.166655,0,118,3,7.7,2
0,0.092562,0,59,3,7.7,2
0,31.339015,0,87,687,7.7,2
180000000,66.390712,521311860,98,6296,7.8,2
165000000,203.73459,652105443,102,6135,7.8,2
100000000,82.121691,425368238,165,10099,7.8,2
80000000,81.914696,294804195,138,6336,7.8,2
60000000,56.488027,264118201,103,4537,7.8,2
52000000,40.06688,116112375,178,1307,7.8,2
10000000,73.720244,173921954,122,3310,7.8,2
15000000,52.731379,19629760,109,1588,7.8,2
33000000,50.7453,269958228,116,3086,7.8,2
25000000,42.191509,124272124,146,1910,7.8,2
20000000,41.503588,88346473,128,2686,7.8,2
15000000,43.644978,56255142,148,3045,7.8,2
18000000,31.82675,51973029,160,1076,7.8,2
15000000,19.786392,50000000,183,921,7.8,2
15000000,61.182331,123726688,123,3311,7.8,2
15000000,41.286336,69995385,216,851,7.8,2
15000000,49.230089,46189568,117,2926,7.8,2
0,74.817641,87100449,123,2067,7.8,2
8000000,51.109279,52287414,89,1522,7.8,2
8000000,39.338097,553171,124,773,7.8,2
4000000,23.604936,0,115,504,7.8,2
4000000,35.892034,38251425,93,1010,7.8,2
4000000,35.061467,11744471,172,717,7.8,2
2000000,25.894065,33965843,129,626,7.8,2
4000000,63.513324,16491080,93,2655,7.8,2
2540800,36.556954,7200000,103,727,7.8,2
2000000,14.08251,11125849,90,291,7.8,2
0,4.892203,0,88,55,7.8,2
0,9.683622,0,110,165,7.8,2
800000,3.643662,2816116,88,13,7.8,2
0,0.038706,0,83,3,7.8,2
2053648,2.778633,500000,102,17,7.8,2
400000,64.782984,5028948,91,1708,7.8,2
0,11.347855,0,91,115,7.8,2
0,3.225189,0,126,65,7.8,2
180000,7.072118,900000,89,112,7.8,2
170000000,481.098624,773328629,121,9742,7.9,2
103000000,95.301296,457640427,155,5439,7.9,2
100000000,95.007934,392000694,180,6571,7.9,2
90000000,63.429157,289847354,151,4339,7.9,2
70000000,72.595961,319131050,153,6430,7.9,2
70000000,76.041867,481840909,169,5048,7.9,2
63000000,104.309993,463517383,136,8907,7.9,2
61000000,143.041543,369330363,145,5862,7.9,2
46000000,88.496873,122126687,153,3085,7.9,2
32350000,46.509071,572700000,135,4665,7.9,2
28000000,94.056131,33139618,117,3509,7.9,2
25000000,37.817905,77208711,158,1537,7.9,2
23000000,53.682367,47351251,126,4097,7.9,2
20000000,95.9229,187000000,134,3674,7.9,2
20000000,56.481487,72258126,108,3652,7.9,2
15000000,80.878605,356296601,122,3313,7.9,2
14000000,26.967494,85000000,149,613,7.9,2
10500000,86.201184,68700000,149,2998,7.9,2
10000000,43.734886,225933435,126,2811,7.9,2
11000000,94.184658,104931801,117,4470,7.9,2
0,14.038703,20374201,127,285,7.9,2
6800000,21.285206,7103838,130,479,7.9,2
5500000,28.500913,159616327,129,622,7.9,2
5000000,30.271066,26010864,124,719,7.9,2
5000000,59.454473,55198285,117,2886,7.9,2
4500000,11.573034,7390108,102,2443,7.9,2
3500000,25.891466,0,78,419,7.9,2
3800000,21.826888,16800000,115,927,7.9,2
2000000,34.938177,70000000,137,958,7.9,2
1500000,12.2624,9600000,129,241,7.9,2
878000,43.729123,10462500,102,1422,7.9,2
0,3.277287,321952,117,64,7.9,2
175000000,128.655964,857611174,94,6560,8,3
93000000,138.049577,871368364,178,8705,8,3
79000000,106.914973,926287400,179,7487,8,3
0,0.605645,0,117,1,8,3
45000000,90.457886,788241776,89,5376,8,3
40000000,74.440708,109676311,130,4391,8,3
35000000,50.587541,120072577,150,1864,8,3
31500000,49.973462,89460381,153,2055,8,3
30000000,74.417456,174600318,99,4519,8,3
25000000,70.105981,65884703,170,2948,8,3
19000000,76.603233,381109762,116,6079,8,3
14000000,145.364591,233555708,113,5723,8,3
92620000,32.351527,650422,153,657,8,3
10000000,7.944457,0,92,201,8,3
0,1.881466,0,69,27,8,3
6500000,2.639106,2025032,100,6,8,3
6000000,0.041651,7518876,42,3,8,3
0,0.475748,25,152,10,8,3
4000000,12.781973,0,102,167,8,3
2000000,0.11615,7,92,1,8,3
3180000,42.868495,9644124,130,1076,8,3
3000000,56.76349,14980005,120,1945,8,3
2883848,39.30982,25000000,122,808,8,3
2000000,22.139842,13129846,129,657,8,3
1800000,41.996783,9440272,95,1442,8,3
1200000,66.925866,14661007,99,3697,8,3
1300000,58.845025,28262574,114,2535,8,3
0,0.098351,0,96,1,8,3
0,0.060003,0,0,1,8,3
910000,16.015599,9600000,108,357,8,3
0,1.517771,0,75,6,8,3
0,0.052942,0,0,1,8,3
300000,1.314576,7808524,112,26,8,3
200000,0.06104,0,103,2,8,3
0,0.062089,0,86,1,8,3
165000000,724.247784,675120017,169,10867,8.1,3
160000000,167.58371,825532764,148,13752,8.1,3
94000000,123.630332,1118888979,201,8064,8.1,3
33000000,79.579532,327311859,127,5765,8.1,3
19000000,18.174804,272742922,119,4443,8.1,3
19000000,78.699993,44017374,144,3757,8.1,3
16400000,55.458584,235860116,129,2705,8.1,3
6000000,66.11334,35401758,117,2757,8.1,3
11000000,126.393695,775398007,121,6624,8.1,3
10000000,1.000178,0,104,12,8.1,3
6000000,64.025031,23341568,106,3254,8.1,3
9000000,60.715151,39723096,113,4028,8.1,3
5000000,49.333137,5321508,175,1128,8.1,3
4000000,1.771584,0,119,18,8.1,3
3300000,44.356711,30641770,130,1814,8.1,3
3000000,22.889294,25000000,125,483,8.1,3
1,28.27648,8500000,87,856,8.1,3
1200000,88.377076,6000000,161,2311,8.1,3
185000000,187.322927,1004558444,152,12002,8.2,3
60000000,103.698022,284600000,189,4048,8.2,3
55000000,138.133331,677945399,142,7927,8.2,3
30000000,49.336397,0,229,1069,8.2,3
25000000,63.654244,46836394,145,3128,8.2,3
24000000,49.549984,234710455,119,1991,8.2,3
18000000,78.51783,538400000,124,5879,8.2,3
806948,93.067866,32000000,109,2320,8.2,3
26500000,60.732738,159375308,134,1983,8.2,3
10000000,3.208172,4069090,125,12,8.2,3
20000000,73.567232,23875127,119,3016,8.2,3
3000000,127.525581,108981275,133,2919,8.2,3
0,8.772574,0,199,68,8.2,3
2000000,39.756748,271841,207,878,8.2,3
350000,59.259204,1000000,96,2078,8.2,3
63000000,146.757391,100853753,139,9413,8.3,3
22000000,104.469351,321365567,195,4329,8.3,3
15000000,118.968562,274925095,125,3840,8.3,3
13000000,105.792936,47542841,200,3338,8.3,3
8000000,121.463076,213928762,154,8428,8.3,3
3300000,192.528841,13092000,105,4254,8.3,3
50000,0.293587,0,111,3,8.3,3
0,4.021389,0,101,11,8.4,3
6000000,143.659698,245066411,175,5893,8.4,3
25000000,136.747729,28341469,142,8205,8.5,3
